id,file_name,caption,original
254008,000000254008.jpg,a couple of cows standing on top of a green hillside,A couple of cows standing on top of a green hillside.
254008,000000254008.jpg,three black and white cows grazing at the edge of a forest,Three black and white cows grazing at the edge of a forest.
417802,000000417802.jpg,a black cat sitting on top of a laptop computer,A black cat sitting on top of a laptop computer.
417802,000000417802.jpg,a cat sits on top of a laptop computer,A cat sits on top of a laptop computer.
417802,000000417802.jpg,a cat sitting on a laptop that is sitting on a desk,A cat sitting on a laptop that is sitting on a desk
417802,000000417802.jpg,a black cat is sitting on a computer desk,a black cat is sitting on a computer desk
417802,000000417802.jpg,a cat that is sitting on a desk next to a computer,a cat that is sitting on a desk next to a computer
483538,000000483538.jpg,a train with a bunch of smoke coming out of the stack,a train with a bunch of smoke coming out of the stack
483538,000000483538.jpg,a train is coming out of a wooded area,A TRAIN IS COMING OUT OF A WOODED AREA
483538,000000483538.jpg,a large locomotive that is pulling cars down a track and blowing steam,A large locomotive that is pulling cars down a track and blowing steam.
483538,000000483538.jpg,steam engine blowing through landscape with much smoke arising from engine,Steam engine blowing through landscape with much smoke arising from engine.
483538,000000483538.jpg,a steam train rides next to some trees ,a steam train rides next to some trees 
352389,000000352389.jpg,two women lounge on a bed while one pets a cat,Two women lounge on a bed while one pets a cat.
352389,000000352389.jpg,two women lay in a bed with an orange cat,Two women lay in a bed with an orange cat.
352389,000000352389.jpg,two girls who are laying in bed with a cat,Two girls who are laying in bed with a cat.
352389,000000352389.jpg,two women lying undercovers with heads on pillows in bed with a cat sitting with eyes closed while one of the women pats its head,"Two women lying undercovers with heads on pillows, in bed with a cat sitting with eyes closed while one of the women pats its head."
352389,000000352389.jpg,two girls are laying in bed with a couple of cats,Two girls are laying in bed with a couple of cats.
340128,000000340128.jpg,a car parked next to a parking meter in the snow,A car parked next to a parking meter in the snow.
340128,000000340128.jpg,a parking meter and a car on a road,A parking meter and a car on a road.
340128,000000340128.jpg,a parking meter stands next to a broken one in the snow at curbside ,A parking meter stands next to a broken one in the snow at curbside. 
340128,000000340128.jpg,one of the parking meters has been knocked off its pole,One of the parking meters has been knocked off its pole.
340128,000000340128.jpg,a parking meter next to a car is surrounded by snow,A parking meter next to a car is surrounded by snow.
114718,000000114718.jpg,a black cow walking along a dirt road,A black cow walking along a dirt road.
114718,000000114718.jpg,a person releases a cow while others watch,A person releases a cow while others watch.
114718,000000114718.jpg,several people look on as a man lets a cow through a fence,Several people look on as a man lets a cow through a fence.
114718,000000114718.jpg,a black cow being let out of a cage with several people standing around ,A black cow being let out of a cage with several people standing around. 
114718,000000114718.jpg,a man lets a cow out from a gate as others watch it ,A man lets a cow out from a gate as others watch it. 
155754,000000155754.jpg,a little kid riding a tricycle by the dining table,a little kid riding a tricycle by the dining table
155754,000000155754.jpg,a child on a bike inside of a home,A child on a bike inside of a home.
155754,000000155754.jpg,a girl in a cowgirl hat rides a bicycle in her house,A girl in a cowgirl hat rides a bicycle in her house.
155754,000000155754.jpg,a little girl in a cowboy hat rides a tricycle indoors,A little girl in a cowboy hat rides a tricycle indoors.
155754,000000155754.jpg,a girl riding a tricycle in a house wearing a cowgirl hat,A girl riding a tricycle in a house wearing a cowgirl hat.
458862,000000458862.jpg,a group of cows that are laying down in the hay,A group of cows that are laying down in the hay.
458862,000000458862.jpg,a large cow is laying in a pin,a large cow is laying in a pin
458862,000000458862.jpg,several cows laying down on a bed of hay,Several cows laying down on a bed of hay.
458862,000000458862.jpg,all of the cows are ready for some sleep,All of the cows are ready for some sleep.
458862,000000458862.jpg,four cows laying on a bed of hay in farm stall,Four cows laying on a bed of hay in farm stall.
237622,000000237622.jpg,a cow that is standing in the grass,A cow that is standing in the grass.
237622,000000237622.jpg,an animal standing in the grass near trees,An animal standing in the grass near trees.
237622,000000237622.jpg,black cow standing on a hill with grass on it ,Black cow standing on a hill with grass on it. 
237622,000000237622.jpg,this is a black cow standing in a grassy field,This is a black cow standing in a grassy field.
237622,000000237622.jpg,a cow standing in a field with trees in the background ,a cow standing in a field with trees in the background 
520342,000000520342.jpg,a white car parked at a parking meter,a white car parked at a parking meter
520342,000000520342.jpg,the emergency brake is enabled to keep the car from rolling down the hill,The emergency brake is enabled to keep the car from rolling down the hill.
520342,000000520342.jpg,a white luxury car in front of an apartment building marred by graffiti,A white luxury car in front of an apartment building marred by graffiti.
520342,000000520342.jpg,a car is parked on a steep incline,A car is parked on a steep incline.
520342,000000520342.jpg,a car that is parked near a coin meter,A car that is parked near a coin meter.
555109,000000555109.jpg,a man is riding a bicycle next to a building,A man is riding a bicycle next to a building.
555109,000000555109.jpg,the man was riding his bicycle near the parking meter,The man was riding his bicycle near the parking meter.
555109,000000555109.jpg,bicycles are a standard form of travel in many cities,Bicycles are a standard form of travel in many cities.
